Line Name,Type,0.0
25,x_3,-0.619159426110631
26,x_3,0.037904048538303314
27,x_3,-2.8856998877334274
28,x_3,1.7676483749520608
29,x_3,2.987285942156567
30,x_3,-1.7165428209744373
31,x_3,-0.5967340939215502
32,x_3,-4.737625691513599
33,x_3,-4.432521369783259
34,x_3,-2.2950385626661163
35,x_3,1.934131864595006
36,x_3,2.0426398356801627
37,x_3,0.48979646468477966
38,x_3,-3.3177618788814645
39,x_3,3.6883273601426225
40,x_3,-0.76374402034409
41,x_3,-2.5091565448120625
42,x_3,-1.9321500031707362
43,x_3,3.1585587683872625
44,x_3,3.8734365676492217
45,x_3,-3.620170680279081
46,x_3,-2.187451370320085
47,x_3,0.24002122758496824
48,x_3,-2.9429122583160523
49,x_3,0.6392895108893182
50,x_3,4.194088016955922
51,x_3,-1.167320529414222
52,x_3,-2.7779495736564352
53,x_3,0.31811832790500816
54,x_3,2.7987336158579543
55,x_3,-4.384379343131338
56,x_3,3.3556464637348817
57,x_3,3.2613637902989385
58,x_3,1.3270643941981763
59,x_3,-4.039315304445986
60,x_3,-1.3265074152605107
61,x_3,-3.8932983462248787
62,x_3,1.5689087653748235
63,x_3,0.5834947205694405
64,x_3,-1.4090824735946414
65,x_3,2.608505638548925
66,x_3,2.41345762671041
67,x_3,-3.919735968764707
68,x_3,3.907928028463118
69,x_3,4.2935937248248575
70,x_3,1.6210318556285799
71,x_3,-4.2220897413604215
72,x_3,1.0805432329299975
73,x_3,2.321789137962674
74,x_3,-0.8542071005565974
75,x_3,4.738670705704397
76,x_3,-3.753089278895242
77,x_3,-4.886991933017105
78,x_3,4.954127011094169
79,x_3,2.8672507262673648
80,x_3,-3.082450837261864
81,x_3,-4.54723225337783
82,x_3,1.823333282264933
83,x_3,0.12719986053443577
84,x_3,4.559856299321776
85,x_3,-3.4862851511847257
86,x_3,3.019624571670617
87,x_3,4.313217965775388
88,x_3,-2.4602134296982574
89,x_3,4.093956858902516
90,x_3,-4.142739276711798
91,x_3,-1.0932765819909438
92,x_3,1.2240531585180143
93,x_3,-4.600932084293423
94,x_3,-3.5190976359708324
95,x_3,4.4048362711048785
96,x_3,2.252547030735589
97,x_3,3.7954565928858806
98,x_3,0.9211125942558027
99,x_3,-3.2461977294636095
0,x_4,2.4094418897660486
1,x_4,3.641482565552135
2,x_4,-3.802465686652093
3,x_4,4.343985563971383
4,x_4,-3.7731437832546355
5,x_4,2.744410355690662
6,x_4,0.7275239181037012
7,x_4,-1.3468545085810697
8,x_4,1.5823273212680036
9,x_4,2.2697832785505163
10,x_4,-0.03225619287717052
11,x_4,1.3081229634806668
12,x_4,-0.10418819910805688
13,x_4,-4.897757411083795
14,x_4,3.475625379142244
15,x_4,4.541414106821566
16,x_4,-3.1638596220932813
17,x_4,0.97524683375865
18,x_4,1.6765363363858041
19,x_4,2.366183458511399
20,x_4,1.4467681212484882
21,x_4,3.012554978989849
22,x_4,-0.918125977051595
23,x_4,3.5339305267309555
24,x_4,0.6028652427577663
25,x_4,-3.6673746081958853
26,x_4,4.676369226935032
27,x_4,-1.968245029974241
28,x_4,-3.5853078076416227
29,x_4,1.1697163692137984
30,x_4,-0.362654205486729
31,x_4,2.57121370458806
32,x_4,-4.578836410143014
33,x_4,4.26722506872942
34,x_4,-1.7064515486472502
35,x_4,-3.9002762100096398
36,x_4,-2.7781792465447825
37,x_4,-0.6176376389251024
38,x_4,2.054814520272802
39,x_4,-3.4419300915445716
40,x_4,-0.7194285474331785
41,x_4,0.10063790434065911
42,x_4,3.715143231436995
43,x_4,3.956585056031326
44,x_4,-1.0405152620498086
45,x_4,0.278329798295605
46,x_4,4.85738658496771
47,x_4,-1.5242951885301368
48,x_4,-4.624326983293143
49,x_4,1.9478528369919523
50,x_4,2.86821916892551
51,x_4,-4.900110738796671
52,x_4,4.07551336174452
53,x_4,-4.172298747567402
54,x_4,3.820883093549458
55,x_4,-2.8625451756620417
56,x_4,-1.8293753837444737
57,x_4,1.7594241827308599
58,x_4,-3.0432272682068944
59,x_4,1.862533016995446
60,x_4,-4.239030257484738
61,x_4,0.8224318558853527
62,x_4,-2.0224755948165054
63,x_4,-1.1989188916364801
64,x_4,0.5974690596048564
65,x_4,0.36227534032398445
66,x_4,-2.9814729644616675
67,x_4,-0.2843187294683194
68,x_4,4.964557218142744
69,x_4,1.0760160929790157
70,x_4,-1.2656042313442315
71,x_4,-4.723769737549904
72,x_4,-2.227540171315237
73,x_4,-2.417244694772595
74,x_4,4.70511502056204
75,x_4,-0.4387204164463485
76,x_4,0.40841276622593803
77,x_4,3.3358621581953596
78,x_4,-2.1227228580334923
79,x_4,4.482048758448029
80,x_4,-3.21598919215608
81,x_4,-2.6541676405412424
82,x_4,-4.432246838611632
83,x_4,-2.553193094576571
84,x_4,-1.468612192348497
85,x_4,-1.6553285472741481
86,x_4,-4.0119026994360345
87,x_4,-2.394975699017702
88,x_4,-4.3364059673173285
89,x_4,2.6548872801542602
90,x_4,-0.5524403808177993
91,x_4,1.2672383843291701
92,x_4,-3.3943021273002634
93,x_4,-0.877347837396389
94,x_4,3.289793529344374
95,x_4,2.9499958991964794
96,x_4,4.112434584143088
97,x_4,3.1544344887634317
98,x_4,2.106939408590418
99,x_4,0.09150607325172277
0,x_5,-3.565735485347748
1,x_5,4.1875133618621145
2,x_5,-0.1779553995754588
3,x_5,-2.482929163668752
4,x_5,-3.8183026092728163
5,x_5,3.6387274411424837
6,x_5,-4.796106198331233
7,x_5,3.5505931654319554
8,x_5,3.7477416189480355
9,x_5,3.990801854542166
10,x_5,1.6253026340920247
11,x_5,1.4619389969366505
12,x_5,-3.1140205325188353
13,x_5,-0.661538892402123
14,x_5,-3.9969973994670607
15,x_5,0.905129384898121
16,x_5,-2.972135693688496
17,x_5,1.7603150120122955
18,x_5,4.856601842488782
19,x_5,-3.789902189318224
20,x_5,2.483151833311222
21,x_5,4.739779344092909
22,x_5,1.282606468454829
23,x_5,-2.0765574399988482
24,x_5,2.363371159976553
25,x_5,1.5556190692630008
26,x_5,1.9928859549845566
27,x_5,2.6379979078965397
28,x_5,-0.21726978502627592
29,x_5,-2.7125928226694813
30,x_5,4.48263408109502
31,x_5,-4.011708518348128
32,x_5,-2.288840700004275
33,x_5,0.8226079071010561
34,x_5,-1.83773104590502
35,x_5,-2.3965088447343774
36,x_5,-0.5592251894997267
37,x_5,4.364395657944762
38,x_5,2.1089876851736156
39,x_5,-2.6648780612651217
40,x_5,0.43931039075594036
41,x_5,-0.37446636262367505
42,x_5,-4.967336075057409
43,x_5,-4.340069788386057
44,x_5,-3.2010548869034943
45,x_5,-1.7814266927994815
46,x_5,-0.40615178417858466
47,x_5,3.8058565305284535
48,x_5,-2.176306667509335
49,x_5,4.904558515794866
50,x_5,0.19783547870568619
51,x_5,0.22659284506321153
52,x_5,2.973024918952958
53,x_5,-1.4308944187260737
54,x_5,2.53565961759862
55,x_5,3.3911339190078635
56,x_5,2.2900264111202073
57,x_5,0.6583252392312566
58,x_5,-0.8386029693674768
59,x_5,-4.500436889050111
60,x_5,-4.1078692487787025
61,x_5,-1.0261133322866964
62,x_5,-1.3712054657324009
63,x_5,-0.9016432793486331
64,x_5,0.025116926754840563
65,x_5,3.280992442030291
66,x_5,4.058662391828367
67,x_5,-3.0420685533338063
68,x_5,1.8747078267129034
69,x_5,-4.462687738157761
70,x_5,-1.1173448925808533
71,x_5,-4.655770619454886
72,x_5,3.445418366273671
73,x_5,0.7709438864633977
74,x_5,-3.3581392725081667
75,x_5,-0.7671820517202388
76,x_5,-0.05715420961512052
77,x_5,-3.4494491239610134
78,x_5,-1.5944394478319532
79,x_5,-2.820226773665179
80,x_5,1.0153899904693775
81,x_5,0.5135459536794693
82,x_5,4.6523401370921995
83,x_5,3.0963479947474344
84,x_5,-4.863957317285851
85,x_5,0.322267607912309
86,x_5,-4.230036043037788
87,x_5,-3.670061662629465
88,x_5,-1.2266999892777375
89,x_5,-2.553370058706018
90,x_5,1.3992581795487773
91,x_5,-1.9151890764984367
92,x_5,4.595794585992612
93,x_5,2.0174647185896335
94,x_5,3.123374079203675
95,x_5,4.248127795121924
96,x_5,2.7531871766505027
97,x_5,2.831523943464945
98,x_5,1.1193435342956484
99,x_5,-1.649848203964983
0,x_6,-0.4338222267528362
1,x_6,-2.239168049999223
2,x_6,2.2792191194801674
3,x_6,-1.472836681872563
4,x_6,2.491839754208156
5,x_6,-4.501888209213206
6,x_6,-2.4969536313691036
7,x_6,4.3380951845023485
8,x_6,3.939631262549822
9,x_6,-0.7790940626293157
10,x_6,1.0149249469741477
11,x_6,4.887803351284445
12,x_6,-3.7832508910905895
13,x_6,-4.821626174892477
14,x_6,-0.5838781188024882
15,x_6,0.881730531221323
16,x_6,1.8218713888906546
17,x_6,-1.3507180415467173
18,x_6,4.622677262531965
19,x_6,-0.02685035359568566
20,x_6,1.577951670142407
21,x_6,-4.034095458986776
22,x_6,-4.629260299996707
23,x_6,0.7271492002542708
24,x_6,0.299033230379365
25,x_6,-4.216184502501136
26,x_6,-0.6540875976713316
27,x_6,-1.7627491068446535
28,x_6,-3.814745257875403
29,x_6,-3.48559212139868
30,x_6,-1.8009891153913133
31,x_6,4.082843867093899
32,x_6,2.6607135280883574
33,x_6,4.554111382487884
34,x_6,-1.1199019299596635
35,x_6,-4.405830801334197
36,x_6,4.994597088984561
37,x_6,3.7601806733945438
38,x_6,4.197094024960462
39,x_6,-1.5993122037780347
40,x_6,3.0108044559376417
41,x_6,-3.1593195199048276
42,x_6,-4.716288037216935
43,x_6,2.8133209924136624
44,x_6,-3.513534107814186
45,x_6,-2.523942435754472
46,x_6,-2.775033104725977
47,x_6,-3.676749400779217
48,x_6,3.302093411782675
49,x_6,-3.3541568575868563
50,x_6,4.7511707447114695
51,x_6,-0.2958084783283734
52,x_6,2.359346138270473
53,x_6,-1.9052838537099754
54,x_6,-4.925181608795115
55,x_6,-1.6753341384194593
56,x_6,3.2583130219099594
57,x_6,-0.9740329161049583
58,x_6,2.961917273536584
59,x_6,1.3156201507930598
60,x_6,3.6659690272930483
61,x_6,-3.910263413420907
62,x_6,-2.863260927130293
63,x_6,3.8552366137817238
64,x_6,-2.0654916254486766
65,x_6,1.1641504481256248
66,x_6,0.949253538071428
67,x_6,0.41002455637228863
68,x_6,0.6011302536589023
69,x_6,1.2673092130911208
70,x_6,3.4412279727831656
71,x_6,-2.690622347374298
72,x_6,0.3307216417021275
73,x_6,4.28096750362659
74,x_6,2.1600912005659083
75,x_6,-1.2341338645060236
76,x_6,-2.344884003808363
77,x_6,-3.051037553794975
78,x_6,4.458800046342963
79,x_6,3.16377741418456
80,x_6,0.5231475213765302
81,x_6,0.084421232528614
82,x_6,-0.8747141881749885
83,x_6,2.5254481331618264
84,x_6,-0.3894125681786873
85,x_6,-4.14168091957229
86,x_6,2.7873618528737225
87,x_6,-2.978129019967642
88,x_6,-2.1322606870111125
89,x_6,0.1965747209819746
90,x_6,-0.11138182278706577
91,x_6,1.7682532459537725
92,x_6,1.44111904758695
93,x_6,3.5161923006632207
94,x_6,1.9331971504735854
95,x_6,-1.096755655395281
96,x_6,-4.382064398971076
97,x_6,-3.2110480688956233
98,x_6,2.029593202943662
99,x_6,1.6865562383172206
0,x_7,2.46497880467643
1,x_7,-2.6513869514785076
2,x_7,0.9442107034679719
3,x_7,-1.0341282361272972
4,x_7,4.855787367566007
5,x_7,-3.167176689432166
6,x_7,-2.891298278169721
7,x_7,1.2824350447249344
8,x_7,-0.8422368245655578
9,x_7,0.5868409523946934
10,x_7,2.1340958571435555
11,x_7,-4.21971890651755
12,x_7,-4.140715981949189
13,x_7,-0.017552848239544616
14,x_7,-2.5845507795995077
15,x_7,-3.035525475142318
16,x_7,-1.370005793022298
17,x_7,-4.535049107029256
18,x_7,-0.10656958858325094
19,x_7,-3.9377369466401344
20,x_7,0.20257695987643487
21,x_7,2.5012897469789532
22,x_7,-3.785272443644791
23,x_7,-0.36451023165134444
24,x_7,1.75753591731291
25,x_7,-4.661076952830821
26,x_7,2.3016243443209454
27,x_7,-0.49231969516855756
28,x_7,3.644203342093112
29,x_7,4.008018675681212
30,x_7,0.13951552974723036
31,x_7,4.666652197669304
32,x_7,-2.2718950249833108
33,x_7,4.305456540828271
34,x_7,-3.584507468885656
35,x_7,0.04840205725094027
36,x_7,-3.4376001514471017
37,x_7,-3.8062034768566106
38,x_7,-0.25808171240978783
39,x_7,-1.7071369437884605
40,x_7,-3.327499392370088
41,x_7,-2.981716222013118
42,x_7,2.9186639939797683
43,x_7,-2.0969896127788683
44,x_7,1.5016200397339476
45,x_7,4.43531028889384
46,x_7,2.267636106787272
47,x_7,-4.0788768168527065
48,x_7,-1.1895545481899852
49,x_7,4.1177153523222625
50,x_7,0.8930398420169325
51,x_7,-3.6870321021775765
52,x_7,4.748329428496632
53,x_7,2.799556890049068
54,x_7,1.12598281379403
55,x_7,-0.7915311658124695
56,x_7,4.2950532820954415
57,x_7,-1.9115144882303996
58,x_7,4.984216537665038
59,x_7,4.560508951854054
60,x_7,-4.738047379996369
61,x_7,3.5658102218056484
62,x_7,3.8595229732719396
63,x_7,1.4427486454090266
64,x_7,-0.9030276367202026
65,x_7,-1.6529039747565264
66,x_7,2.066382447485272
67,x_7,1.6102842592157485
68,x_7,-1.5787552722804525
69,x_7,3.1820067502055664
70,x_7,-2.1434218445159003
71,x_7,-1.206844508569052
72,x_7,3.0478491070107196
73,x_7,-4.843381930877493
74,x_7,1.0268174367744907
75,x_7,1.805994330086131
76,x_7,0.6787371958149278
77,x_7,1.3988420993963482
78,x_7,0.40165924806325926
79,x_7,-1.4809390166925547
80,x_7,3.4934729915488294
81,x_7,3.7581736647421184
82,x_7,-2.356182138675165
83,x_7,-0.6696714109150719
84,x_7,2.8632396256465507
85,x_7,-4.3294860854429436
86,x_7,2.6388726347876545
87,x_7,-2.479555162753573
88,x_7,3.9296325801899794
89,x_7,-2.773675265348199
90,x_7,-0.5343590396499343
91,x_7,-4.483264296776322
92,x_7,-3.262853273737562
93,x_7,3.2730221717757253
94,x_7,1.946533693393949
95,x_7,0.7904243291407562
96,x_7,0.35464585417281214
97,x_7,-4.919333494697319
98,x_7,3.3315773151249495
99,x_7,-1.8688120564236277
0,x_8,1.612595519637936
1,x_8,-1.14231426188673
2,x_8,4.359946113965872
3,x_8,1.813097374299418
4,x_8,1.0361074726341037
5,x_8,1.901368241476069
6,x_8,0.8095360921273
7,x_8,-4.519558594032253
8,x_8,3.8871913061280505
9,x_8,4.172206606420378
10,x_8,0.5926463797956192
11,x_8,-2.844321508907181
12,x_8,-0.9568766130208441
13,x_8,0.9334401178988747
14,x_8,1.2396992162207479
15,x_8,3.3056881397777644
16,x_8,-0.28317963442334815
17,x_8,-3.7026923202087705
18,x_8,-1.2179018982700858
19,x_8,-1.3403918044761691
20,x_8,-2.7999346609238702
21,x_8,-3.902661738083518
22,x_8,2.624029912345037
23,x_8,2.09653027236304
24,x_8,-1.9260933024060627
25,x_8,-2.0038507675425885
26,x_8,2.7582714449344685
27,x_8,-1.6338086367362985
28,x_8,-4.449964055378444
29,x_8,4.929661248215709
30,x_8,0.34171934185645814
31,x_8,4.047683887773312
32,x_8,0.05140954425512678
33,x_8,2.9025689644869415
34,x_8,4.2022066148682296
35,x_8,-4.013700316864113
36,x_8,-2.551273464589995
37,x_8,-4.914197672899277
38,x_8,3.9143469457018014
39,x_8,-3.472635958213923
40,x_8,2.1917268066577673
41,x_8,-4.354482800826634
42,x_8,-1.4815367542652629
43,x_8,-4.203907985307118
44,x_8,-1.5336476406086548
45,x_8,1.3977279932566447
46,x_8,-0.7533306879115589
47,x_8,0.6306432822703378
48,x_8,-3.8914896513880217
49,x_8,3.664823346880784
50,x_8,-0.6067445121580688
51,x_8,2.8128325862188763
52,x_8,4.608010572660961
53,x_8,4.522048763941475
54,x_8,-1.7938191539310777
55,x_8,-4.868722201078965
56,x_8,-4.743660464928736
57,x_8,0.2603528806501121
58,x_8,-1.8660028136206752
59,x_8,3.1041578959846596
60,x_8,2.55402994067615
61,x_8,-2.282650394964498
62,x_8,-0.46453337950149187
63,x_8,1.4330284667502093
64,x_8,1.5818380424779548
65,x_8,-2.465958844388574
66,x_8,0.17283708543396425
67,x_8,-3.1546010088800305
68,x_8,-3.591726316438181
69,x_8,-2.31608196050197
70,x_8,4.738278410040305
71,x_8,-0.35868274827922786
72,x_8,-3.077017327420238
73,x_8,-4.67711245375165
74,x_8,3.599774938901021
75,x_8,-0.10835794554679357
76,x_8,-3.6743536938983237
77,x_8,2.2679633182395147
78,x_8,3.2364822470207812
79,x_8,-0.5028849092631713
80,x_8,-0.864079125301731
81,x_8,4.895979102040485
82,x_8,4.479978336444578
83,x_8,2.372877805445065
84,x_8,-2.6079260349657365
85,x_8,-2.1070855282788314
86,x_8,0.4661718682643956
87,x_8,-3.2804833482781346
88,x_8,-2.9174289048439332
89,x_8,3.4250879099890703
90,x_8,2.410343411486048
91,x_8,0.7374721970507379
92,x_8,-1.046770812404854
93,x_8,-0.08535637433971832
94,x_8,-3.342571242490979
95,x_8,3.0585563728793304
96,x_8,1.742906236930267
97,x_8,-4.164507533912299
98,x_8,3.7401461779089047
99,x_8,1.188608610881352
0,x_9,-1.153601830183311
1,x_9,4.562565078942727
2,x_9,4.4554687024788375
3,x_9,-0.8176447773388178
4,x_9,1.0408455581408482
5,x_9,-0.9652481204686243
6,x_9,-2.0332132093299187
7,x_9,4.3902403276110675
8,x_9,-0.016707028442577432
9,x_9,2.1406590537359467
10,x_9,1.4564231816684536
11,x_9,-1.8921060597053447
12,x_9,0.3160225600976503
13,x_9,4.063009312686166
14,x_9,4.907718753022646
15,x_9,-3.7240707493081526
16,x_9,-0.5437811188935475
17,x_9,-4.640314812311225
18,x_9,0.9394572315318914
19,x_9,-1.972253532027505
20,x_9,-4.900237170259785
21,x_9,1.6979151555100627
22,x_9,-0.1364585643138092
23,x_9,-2.5570014785878943
24,x_9,3.4120447339996556
25,x_9,4.298252127225604
26,x_9,1.8605996967271032
27,x_9,3.8576981612417676
28,x_9,1.9081598720004846
29,x_9,2.332353041248549
30,x_9,-1.7907639471888621
31,x_9,-0.33241770748959265
32,x_9,2.0050416773602215
33,x_9,-4.011390656468679
34,x_9,-1.4657892379136408
35,x_9,-3.6644680251526114
36,x_9,-1.558880251111745
37,x_9,-2.6959940880949302
38,x_9,1.2156316970708856
39,x_9,-1.2433394741094537
40,x_9,0.6040258003009233
41,x_9,2.5851150735425987
42,x_9,-4.246406492114788
43,x_9,-2.971429243233911
44,x_9,-2.448941924254044
45,x_9,-3.333278766280582
46,x_9,2.9284541385676928
47,x_9,-2.1612677482024685
48,x_9,3.2640965528098764
49,x_9,0.5419627382806809
50,x_9,-4.194801064802229
51,x_9,1.1895689944266614
52,x_9,4.1040285518778
53,x_9,0.754986856277621
54,x_9,3.7338084409366257
55,x_9,-3.551546200491999
56,x_9,-3.953499048247357
57,x_9,-4.52848998387163
58,x_9,3.545173947598144
59,x_9,-4.333223940839685
60,x_9,1.7275922694380554
61,x_9,-1.3566156077144758
62,x_9,-0.7517867901080164
63,x_9,0.26595059816513356
64,x_9,-2.383932041528815
65,x_9,2.4402027216888245
66,x_9,-3.123755304132513
67,x_9,3.915144552193535
68,x_9,0.030846828148948013
69,x_9,0.13458060984104314
70,x_9,3.1498129943548054
71,x_9,-3.2510607462593413
72,x_9,-2.8154879148503964
73,x_9,1.3793818103908038
74,x_9,-4.430911602344918
75,x_9,-0.6881356234258416
76,x_9,-1.6248822863045955
77,x_9,-3.4512165681455986
78,x_9,2.781247382104417
79,x_9,4.644183370480196
80,x_9,4.783914660807074
81,x_9,-3.8614402407486668
82,x_9,0.46024494419665984
83,x_9,-4.737538595188547
84,x_9,-0.4449336620559148
85,x_9,0.8450058639426219
86,x_9,-3.044733773222325
87,x_9,3.376652731622162
88,x_9,-4.834565799450728
89,x_9,4.804869484839994
90,x_9,3.0541374420907434
91,x_9,-2.7129330965874483
92,x_9,2.609496527522838
93,x_9,2.857849250822934
94,x_9,3.6061446290130785
95,x_9,2.294592464403209
96,x_9,1.5040138859085372
97,x_9,-1.0896734991124952
98,x_9,-0.21206697843215316
99,x_9,-2.262024847708068
0,x_10,-3.491772767572294
1,x_10,1.4850574528015112
2,x_10,2.472893920010516
3,x_10,-0.528524672355605
4,x_10,0.4163019113814892
5,x_10,3.8345480853723437
6,x_10,0.16710931570859788
7,x_10,-2.8204073612856497
8,x_10,-0.9949650473030651
9,x_10,-4.607181790188605
10,x_10,0.9529940586930232
11,x_10,1.77685813309132
12,x_10,-1.0827476123053636
13,x_10,-0.33418401757024263
14,x_10,-2.0066794912240695
15,x_10,-3.7032238534730437
16,x_10,-0.7159091289597095
17,x_10,3.1689310412102696
18,x_10,3.535472855673021
19,x_10,-0.13701793455652922
20,x_10,-3.1873997972136006
21,x_10,-4.713556675313163
22,x_10,2.63149184445889
23,x_10,-1.5597593740700688
24,x_10,-4.540684178096053
25,x_10,-1.3835594470921118
